Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,w_nominal.x,w_nominal.y,w_nominal.z,w_gust.x,w_gust.y,w_gust.z
1713998527.8015265,61772,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.808292,61773,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8147311,61774,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8215637,61775,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.829364,61776,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8346884,61777,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8417656,61778,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8481643,61779,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8547094,61780,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8613534,61781,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8685079,61782,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8746214,61783,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.881555,61784,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.8882334,61785,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.89474,61786,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9013186,61787,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9081833,61788,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9148834,61789,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9215453,61790,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9281526,61791,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9349883,61792,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.941391,61793,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.948217,61794,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9546702,61795,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9630377,61796,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9678874,61797,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.97485,61798,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9813275,61799,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9883466,61800,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998527.9947972,61801,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.001734,61802,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.008391,61803,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0153537,61804,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0228727,61805,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.028329,61806,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0357916,61807,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0418246,61808,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0490856,61809,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0548291,61810,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0615754,61811,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.068023,61812,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0748672,61813,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.081833,61814,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0881112,61815,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.0951693,61816,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.101739,61817,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.1082277,61818,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.1150844,61819,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.1214988,61820,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.1281157,61821,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.1346612,61822,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.141998,61823,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.1480653,61824,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
1713998528.1554518,61825,0,0,,0.0,0.0,0.0,0.0,0.0,0.0
